lambda,g,g2,d_exact_tau,d_exact_weak,d_exact_hmf,d_exact_hmf_v4,d_exact_hmf_sym,d_exact_hmf_eq67,d_exact_hmf_ord,d_exact_hmf_collapsed_direct,d_sym_eq67,d_sym_ord,d_eq67_ord,d_eq67_collapsed_direct,d_exact_eq67_xonly,d_exact_eq67_zonly,d_exact_us,d_weak_tau,d_us_projector_vs_closed,q_reorg,alpha0,delta_x0,delta_y0,delta_z0,kernel_eff_v4,kernel_base_v4,kernel_scale_v4,delta_sign_x_v4,delta_sign_z_v4,lambda_paper_v4,sym_nonherm_maxabs,eq67_nonherm_maxabs,collapsed_direct_nonherm_maxabs,eq67_xonly_nonherm_maxabs,eq67_zonly_nonherm_maxabs,delta_x_amp_eq67,delta_z_amp_eq67,hx_v4,hy_v4,hz_v4,phi_v4,hx_v4_rot,hy_v4_rot,hx_eq67,hy_eq67,hz_eq67,phi_eq67,hx_eq67_rot,hy_eq67_rot,hx_num_lab,hy_num_lab,hz_num,hx_ord,hy_ord,hz_ord,hx_num_rot,hy_num_rot,exact_bloch_x,exact_bloch_y,exact_bloch_z,exact_coherence_hs,tau_bloch_x,tau_bloch_y,tau_bloch_z,tau_coherence_hs,weak_bloch_x,weak_bloch_y,weak_bloch_z,weak_coherence_hs,hmf_bloch_x,hmf_bloch_y,hmf_bloch_z,hmf_coherence_hs,sym_bloch_x,sym_bloch_y,sym_bloch_z,sym_coherence_hs,eq67_bloch_x,eq67_bloch_y,eq67_bloch_z,eq67_coherence_hs,ord_bloch_x,ord_bloch_y,ord_bloch_z,ord_coherence_hs,collapsed_direct_bloch_x,collapsed_direct_bloch_y,collapsed_direct_bloch_z,collapsed_direct_coherence_hs,eq67_xonly_bloch_x,eq67_xonly_bloch_y,eq67_xonly_bloch_z,eq67_xonly_coherence_hs,eq67_zonly_bloch_x,eq67_zonly_bloch_y,eq67_zonly_bloch_z,eq67_zonly_coherence_hs,us_bloch_x,us_bloch_y,us_bloch_z,us_coherence_hs,res_sym_minus_exact_bloch_x,res_eq67_minus_exact_bloch_x,res_ord_minus_exact_bloch_x,res_sym_minus_ord_bloch_x,res_eq67_minus_ord_bloch_x,res_sym_minus_exact_bloch_y,res_eq67_minus_exact_bloch_y,res_ord_minus_exact_bloch_y,res_sym_minus_ord_bloch_y,res_eq67_minus_ord_bloch_y,res_sym_minus_exact_bloch_z,res_eq67_minus_exact_bloch_z,res_ord_minus_exact_bloch_z,res_sym_minus_ord_bloch_z,res_eq67_minus_ord_bloch_z
0.13,0.13,0.016900000000000002,0.023043395094299517,0.23612447749896226,0.07419968275141532,0.07419968275141532,0.07419968275141532,0.19597562929560056,0.015586730769952935,0.0283740193031077,0.12374774249844953,0.05965562878766214,0.1805672151343286,0.16790284018671,0.22152624909959062,0.027025107920009415,0.08935296189395836,0.2591445811184244,4.440892098500626e-16,45.51495917554019,48.33279089167917,31.792963508558618,28.77734539796681,4.328654843111006,2.3249570292955455,275.1428437036148,0.5,1.0,1.0,0.016900000000000002,0.0,0.4078949190140341,1.734723475976807e-16,0.4579938664108852,0.0,0.5573218880008223,-0.1423076416206652,-0.36224372043278186,-0.0,1.7509302240171243,-3.141592653589793,0.36224372043278186,-4.4362061273923495e-17,-7.205239584928478,-0.0,14.80483100255492,-3.141592653589793,7.205239584928478,-8.823873594772464e-16,-0.07468921265413894,-0.0,1.470449194574727,-0.12442932136785295,-0.0,1.4546317456678801,0.07468921265413894,-9.146790520772725e-18,0.04565647147981524,0.0,-0.8988650345733423,0.04565647147981524,0.0,0.0,-0.9051482536448666,0.0,0.5160088160521653,0.0,-0.8565832719335829,0.5160088160521653,0.19156476527214253,0.0,-0.9259416201087202,0.19156476527214253,0.19156476527214253,0.0,-0.9259416201087202,0.19156476527214253,0.43760761448643604,0.0,-0.8991660445899247,0.43760761448643604,0.07650495895691024,0.0,-0.894375544094958,0.07650495895691024,0.10189465839397173,0.0,-0.8912751585360864,0.10189465839397173,0.48794594062332197,0.0,-0.8728738505816412,0.48794594062332197,0.0,0.0,-0.9277944736340197,0.0,0.22176226123636067,0.0,-0.8684913945031085,0.22176226123636067,0.14590829379232728,0.3919511430066208,0.030848487477095003,0.11505980631523229,0.3611026555295258,0.0,0.0,0.0,0.0,0.0,-0.02707658553537784,-0.00030101001658233706,0.004489490478384317,-0.03156607601376216,-0.004790500494966654
0.14,0.14,0.019600000000000003,0.025852018013886258,0.26417255072557355,0.08199433406343183,0.08199433406343183,0.08199433406343183,0.21158366116036986,0.016926671094055018,0.03403278544349928,0.13295728295589665,0.06620976044729948,0.19475623861655897,0.1777242414934954,0.2419423374456382,0.030412294312422858,0.08654582611090783,0.2900225597711412,4.440892098500626e-16,45.51495917554019,48.33279089167917,31.792963508558618,28.77734539796681,4.328654843111006,2.6963998682954253,275.1428437036148,0.5,1.0,1.0,0.019600000000000003,2.7755575615628914e-17,0.4522998271785973,2.3592239273284576e-16,0.5152243644609811,0.0,0.6463614795749182,-0.16504318199793122,-0.41378528973175654,-0.0,1.808111942398336,-3.141592653589793,0.41378528973175654,-5.067408306042558e-17,-7.8048042948397605,-0.0,14.497707695000699,-3.141592653589793,7.8048042948397605,-9.558128597647028e-16,-0.08369215096368904,-0.0,1.4674596044011423,-0.13763323547891834,-0.0,1.4511079186206108,0.08369215096368904,-1.0249332479143886e-17,0.051219770912448774,0.0,-0.8980883379769946,0.051219770912448774,0.0,0.0,-0.9051482536448666,0.0,0.5736293399645962,0.0,-0.8191149982339364,0.5736293399645962,0.21241919471695478,0.0,-0.9282052607799287,0.21241919471695478,0.21241919471695478,0.0,-0.9282052607799287,0.21241919471695478,0.47402195981692974,0.0,-0.8805130218294996,0.47402195981692974,0.08471553269993541,0.0,-0.8931809232216248,0.08471553269993541,0.11867458667864535,0.0,-0.8889905486784064,0.11867458667864535,0.5323492566935393,0.0,-0.8465248188315782,0.5323492566935393,0.0,0.0,-0.9308933017638665,0.0,0.22176226123636067,0.0,-0.8684913945031085,0.22176226123636067,0.161199423804506,0.42280218890448096,0.03349576178748664,0.12770366201701938,0.3893064271169943,0.0,0.0,0.0,0.0,0.0,-0.0301169228029341,0.017575316147494968,0.004907414755369821,-0.03502433755830392,0.012667901392125147
0.15,0.15,0.0225,0.02866763511346337,0.29147319301267116,0.08912984466050489,0.08912984466050489,0.08912984466050489,0.22524499304686135,0.018110228074546295,0.04031491629201578,0.1411145742851711,0.07225587228948407,0.20718200420940552,0.18500922113815105,0.26018335366189727,0.033830549485060084,0.08373174793431173,0.3200807126195304,4.440892098500626e-16,45.51495917554019,48.33279089167917,31.792963508558618,28.77734539796681,4.328654843111006,3.0953569916656662,275.1428437036148,0.5,1.0,1.0,0.0225,2.7755575615628914e-17,0.49393136137235194,2.3592239273284576e-16,0.5705601499249765,0.0,0.7419965964507987,-0.18946283647721693,-0.46717120677752727,-0.0,1.8736048372823213,-3.141592653589793,0.46717120677752727,-5.721197230339051e-17,-8.330418090942725,-0.0,14.202205213294368,-3.141592653589793,8.330418090942725,-1.0201819850632213e-15,-0.09270330775828259,-0.0,1.4645846547677508,-0.15035557213316023,-0.0,1.4479273788590554,0.09270330775828259,-1.1352880911655277e-17,0.05679651497414595,0.0,-0.8973067551409882,0.05679651497414595,0.0,0.0,-0.9051482536448666,0.0,0.6275275059991836,0.0,-0.7785943932590604,0.6275275059991836,0.23197113004143327,0.0,-0.9303275224375038,0.23197113004143327,0.23197113004143327,0.0,-0.9303275224375038,0.23197113004143327,0.5059449232024786,0.0,-0.8625657857147117,0.5059449232024786,0.09262910661291397,0.0,-0.8920202799355577,0.09262910661291397,0.1367036970164083,0.0,-0.886535861000124,0.1367036970164083,0.5714808339209522,0.0,-0.820615413248504,0.5714808339209522,0.0,0.0,-0.9340787580866534,0.0,0.22176226123636067,0.0,-0.8684913945031085,0.22176226123636067,0.17517461506728732,0.4491484082283327,0.03583259163876802,0.1393420234285193,0.4133158165895647,0.0,0.0,0.0,0.0,0.0,-0.033020767296515596,0.03474096942627658,0.005286475205430574,-0.03830724250194617,0.029454494220846006
0.16,0.16,0.0256,0.031468871004779915,0.31756010964160597,0.09545288673096178,0.09545288673096178,0.09545288673096178,0.2368575903463107,0.019123499229905687,0.047208464441359704,0.14816966449103225,0.0776541811890129,0.21775110189904845,0.18967034822571227,0.27601061460767407,0.03725431044733053,0.08093209251771509,0.3488300741459807,4.440892098500626e-16,45.51495917554019,48.33279089167917,31.792963508558618,28.77734539796681,4.328654843111006,3.5218283994062696,275.1428437036148,0.5,1.0,1.0,0.0256,1.3877787807814457e-17,0.5320512983955923,2.7755575615628914e-16,0.6227796534951926,0.0,0.8442272386284645,-0.21556660505852238,-0.522056203262835,-0.0,1.9477736480031447,-3.141592653589793,0.522056203262835,-6.393344583008508e-17,-8.78158243054948,-0.0,13.927753175078035,-3.141592653589793,8.78158243054948,-1.0754336815021055e-15,-0.10165639839372992,-0.0,1.4618425771001573,-0.1624895313953778,-0.0,1.4450840407576158,0.10165639839372992,-1.2449318290572948e-17,0.06234433617545171,0.0,-0.8965260082236218,0.06234433617545171,0.0,0.0,-0.9051482536448666,0.0,0.6768701469678408,0.0,-0.7361024413379795,0.6768701469678408,0.24987387030036412,0.0,-0.9322707724834207,0.24987387030036412,0.24987387030036412,0.0,-0.9322707724834207,0.24987387030036412,0.5333462258336417,0.0,-0.845897040655073,0.5333462258336417,0.10017589432152176,0.0,-0.8909040780012396,0.10017589432152176,0.15591595153417412,0.0,-0.8839200866466883,0.15591595153417412,0.605155144201911,0.0,-0.7961075627363202,0.605155144201911,0.0,0.0,-0.9373269681935367,0.0,0.22176226123636067,0.0,-0.8684913945031085,0.22176226123636067,0.1875295341249124,0.47100188965818995,0.037831558146070046,0.14969797597884238,0.4331703315121199,0.0,0.0,0.0,0.0,0.0,-0.03574476425979889,0.050628967568548844,0.005621930222382221,-0.04136669448218111,0.04500703734616662
0.17,0.17,0.028900000000000006,0.03423716128194322,0.34209481002132064,0.10086077719259923,0.10086077719259923,0.10086077719259923,0.2464418304515053,0.019960348088990366,0.054685190651588014,0.15414617559333704,0.08230801700261262,0.22648449518666855,0.1917567647360291,0.28936275925741795,0.040660625440436055,0.07816541404463648,0.3759161606563798,4.440892098500626e-16,45.51495917554019,48.33279089167917,31.792963508558618,28.77734539796681,4.328654843111006,3.975814091517235,275.1428437036148,0.5,1.0,1.0,0.028900000000000006,2.7755575615628914e-17,0.5661474203394673,3.0531133177191805e-16,0.6708617368036215,0.0,0.9530534061079151,-0.2433544877418476,-0.578132375216917,-0.0,2.0308667798773126,-3.141592653589793,0.578132375216917,-7.080079627928539e-17,-9.161573066333224,-0.0,13.680792281175432,-3.141592653589793,9.161573066333224,-1.1219691130839586e-15,-0.1104943499753567,-0.0,1.4592455478640887,-0.17396043900869895,-0.0,1.4425604974309552,0.1104943499753567,-1.3531655202118802e-17,0.06782644398758321,0.0,-0.8957511079834222,0.06782644398758321,0.0,0.0,-0.9051482536448666,0.0,0.7211997710540292,0.0,-0.6927271398116402,0.7211997710540292,0.2658868562249179,0.0,-0.9340088994507507,0.2658868562249179,0.2658868562249179,0.0,-0.9340088994507507,0.2658868562249179,0.5564248193616539,0.0,-0.8308979602805335,0.5564248193616539,0.1073070796621351,0.0,-0.8898399837191263,0.1073070796621351,0.17621859716165655,0.0,-0.8811558540736629,0.17621859716165655,0.633538010338389,0.0,-0.7737115673534133,0.633538010338389,0.0,0.0,-0.9406144487064332,0.0,0.22176226123636067,0.0,-0.8684913945031085,0.22176226123636067,0.19806041223733473,0.4885983753740707,0.03948063567455189,0.15857977656278283,0.4491177396995188,0.0,0.0,0.0,0.0,0.0,-0.03825779146732855,0.06485314770288864,0.005911124264295853,-0.0441689157316244,0.05894202343859278
0.18,0.18,0.0324,0.036956726031856374,0.36486608441226875,0.10530517433059262,0.10530517433059262,0.10530517433059262,0.2541092391576926,0.020621493545574646,0.0626993688201241,0.1591167969234271,0.08616835310309048,0.23348783056460815,0.19142445523955923,0.3003175441726805,0.044029188155180254,0.07544748232839309,0.40111789379976726,4.440892098500626e-16,45.51495917554019,48.33279089167917,31.792963508558618,28.77734539796681,4.328654843111006,4.45731406799856,275.1428437036148,0.5,1.0,1.0,0.0324,2.7755575615628914e-17,0.595949152833934,4.0245584642661925e-16,0.7140588041943416,0.0,1.0684750988891505,-0.2728264845271924,-0.6351446670554486,-0.0,2.1230144705504617,-3.141592653589793,0.6351446670554486,-7.778278835049665e-17,-9.476163366261783,-0.0,13.46479952863576,-3.141592653589793,9.476163366261783,-1.16049531346899e-15,-0.1191690305956174,-0.0,1.4568005281416287,-0.18472275824153908,-0.0,1.4403319881077603,0.1191690305956174,-1.4593997187641584e-17,0.07321157189006934,0.0,-0.8949863572982208,0.07321157189006934,0.0,0.0,-0.9051482536448666,0.0,0.7603976767884688,0.0,-0.6494577531561999,0.7603976767884688,0.2798830146075853,0.0,-0.9355281101987372,0.2798830146075853,0.2798830146075853,0.0,-0.9355281101987372,0.2798830146075853,0.5755313471973518,0.0,-0.817779718746559,0.5755313471973518,0.11399295191744628,0.0,-0.8888330632809186,0.11399295191744628,0.19748974494804072,0.0,-0.8782597586260248,0.19748974494804072,0.6570322311616038,0.0,-0.7538624856131289,0.6570322311616038,0.0,0.0,-0.9439183854577227,0.0,0.22176226123636067,0.0,-0.8684913945031085,0.22176226123636067,0.20667144271751597,0.5023197753072824,0.04078138002737694,0.165890062690139,0.4615383952799055,0.0,0.0,0.0,0.0,0.0,-0.040541752900516315,0.07720663855166188,0.0061532940173022466,-0.04669504691781856,0.07105334453435963
0.19,0.19,0.0361,0.03961446614198321,0.38577575189059543,0.1087896897541834,0.1087896897541834,0.1087896897541834,0.2600320335438232,0.021113305373078935,0.07118729285961908,0.16318248934347768,0.08923255365329011,0.23892261215550362,0.18890681186933306,0.30904979349805123,0.04734230144814351,0.07279138661030858,0.424332340837057,4.440892098500626e-16,45.51495917554019,48.33279089167917,31.792963508558618,28.77734539796681,4.328654843111006,4.966328328850247,275.1428437036148,0.5,1.0,1.0,0.0361,0.0,0.6214171172457141,3.608224830031759e-16,0.7519351598506488,0.0,1.1904923169721704,-0.30398259541455697,-0.6929025418516468,-0.0,2.2242352836196635,-3.141592653589793,0.6929025418516468,-8.485608799996842e-17,-9.732512637648924,-0.0,13.280688846909845,-3.141592653589793,9.732512637648924,-1.1918890449357918e-15,-0.12764077392748122,-0.0,1.4545101300332846,-0.19475612519702612,-0.0,1.4383697632547983,0.12764077392748122,-1.563148652309808e-17,0.07847377128301637,0.0,-0.8942353744886506,0.07847377128301637,0.0,0.0,-0.9051482536448666,0.0,0.7946125214793943,0.0,-0.6071169086001139,0.7946125214793943,0.29184385157092596,0.0,-0.9368263973124443,0.29184385157092596,0.29184385157092596,0.0,-0.9368263973124443,0.29184385157092596,0.5911006272753824,0.0,-0.8065978232270713,0.5911006272753824,0.12022030718600317,0.0,-0.8878860914418674,0.12022030718600317,0.21957718736322535,0.0,-0.8752525235641946,0.21957718736322535,0.6761722227765378,0.0,-0.7367435952524026,0.6761722227765378,0.0,0.0,-0.9472168924571687,0.0,0.22176226123636067,0.0,-0.8684913945031085,0.22176226123636067,0.2133700802879096,0.512626855992366,0.0417465359029868,0.17162354438492278,0.4708803200893792,0.0,0.0,0.0,0.0,0.0,-0.04259102282379368,0.08763755126157935,0.006349283046783283,-0.04894030587057696,0.08128826821479607
0.2,0.2,0.04000000000000001,0.04219980192673525,0.4048165420500474,0.11136243158243289,0.11136243158243289,0.11136243158243289,0.2644167505044025,0.021446478138652848,0.08006767229777324,0.1664567790991756,0.09153818745331341,0.24298134141212233,0.18448845028935879,0.31579304271947006,0.05058478772458437,0.07020769703308656,0.4455514223651146,4.440892098500626e-16,45.51495917554019,48.33279089167917,31.792963508558618,28.77734539796681,4.328654843111006,5.502856874072297,275.1428437036148,0.5,1.0,1.0,0.04000000000000001,2.7755575615628914e-17,0.6427109720296784,4.718447854656915e-16,0.7843663546041015,0.0,1.3191050603569758,-0.33682282040394124,-0.7512864356339205,-0.0,2.3344498224351233,-3.141592653589793,0.7512864356339205,-9.200605286419048e-17,-9.93830935607364,-0.0,13.127395234143398,-3.141592653589793,9.93830935607364,-1.2170918741851776e-15,-0.13587776206633528,-0.0,1.4523734567203639,-0.20406091819491862,-0.0,1.4366437196532322,0.13587776206633528,-1.6640226638984314e-17,0.08359209099978095,0.0,-0.8935011315579691,0.08359209099978095,0.0,0.0,-0.9051482536448666,0.0,0.8241771143683699,0.0,-0.5663321323670651,0.8241771143683699,0.30184434950134725,0.0,-0.9379118997428774,0.30184434950134725,0.30184434950134725,0.0,-0.9379118997428774,0.30184434950134725,0.6035996163731709,0.0,-0.7972875912204834,0.6035996163731709,0.1259894960974161,0.0,-0.8869999209634815,0.1259894960974161,0.24229886248231317,0.0,-0.8721589368646924,0.24229886248231317,0.6915423082180322,0.0,-0.7223359578094365,0.6915423082180322,0.0,0.0,-0.9504892471510415,0.0,0.22176226123636067,0.0,-0.8684913945031085,0.22176226123636067,0.21825225850156632,0.52000752537339,0.04239740509763516,0.17585485340393114,0.47761012027575483,0.0,0.0,0.0,0.0,0.0,-0.0444107681849083,0.09621354033748564,0.006501210594487605,-0.050911978779395906,0.08971232974299803
0.21,0.21,0.04409999999999999,0.04470447198092643,0.42204773856251976,0.11310527347972725,0.11310527347972725,0.11310527347972725,0.2674832838827972,0.02163472467698691,0.0892430689159608,0.16905492120523935,0.09315356493446636,0.24586785251285298,0.17848334120883846,0.3208084837493169,0.05374386131886391,0.06770466587911075,0.4648364355548719,4.440892098500626e-16,45.51495917554019,48.33279089167917,31.792963508558618,28.77734539796681,4.328654843111006,6.066899703664705,275.1428437036148,0.5,1.0,1.0,0.04409999999999999,5.551115123125783e-17,0.6601432093408257,4.440892098500626e-16,0.811503859355535,0.0,1.4543133290435653,-0.37134715949534514,-0.8102483728935813,-0.0,2.453499677739189,-3.141592653589793,0.8102483728935813,-9.922680763784755e-17,-10.10117154552675,-0.0,13.002493295451927,-3.141592653589793,10.10117154552675,-1.2370367400867657e-15,-0.14385532021865727,-0.0,1.450386880008201,-0.21265378673411486,-0.0,1.4351243043732569,0.14385532021865727,-1.7617195744609614e-17,0.08855017795400702,0.0,-0.8927860028511221,0.08855017795400702,0.0,0.0,-0.9051482536448666,0.0,0.8495309150472202,0.0,-0.5275388368442958,0.8495309150472202,0.31003126797718966,0.0,-0.9388005474847315,0.31003126797718966,0.31003126797718966,0.0,-0.9388005474847315,0.31003126797718966,0.6134909924164731,0.0,-0.7897017172476269,0.6134909924164731,0.13131143306201645,0.0,-0.8861738693842415,0.13131143306201645,0.26544530239213776,0.0,-0.8690075178662884,0.26544530239213776,0.7037212585324527,0.0,-0.7104761715142182,0.7037212585324527,0.0,0.0,-0.9537160980599662,0.0,0.22176226123636067,0.0,-0.8684913945031085,0.22176226123636067,0.22148109002318264,0.5249408144624661,0.04276125510800943,0.1787198349151732,0.48217955935445667,0.0,0.0,0.0,0.0,0.0,-0.04601454463360943,0.10308428560349514,0.00661213346688061,-0.05262667810049004,0.09647215213661453
0.22,0.22,0.0484,0.04712230788928438,0.43757260435392575,0.1141218814573901,0.1141218814573901,0.1141218814573901,0.2694493711023652,0.021693589176106608,0.09860245600084286,0.17108698052946678,0.09416693059906639,0.2477828547288798,0.1712171511079666,0.32436194663541246,0.0568089758510414,0.06528845294308186,0.482294535743055,4.440892098500626e-16,45.51495917554019,48.33279089167917,31.792963508558618,28.77734539796681,4.328654843111006,6.658456817627478,275.1428437036148,0.5,1.0,1.0,0.0484,1.3877787807814457e-16,0.6741275695038129,5.828670879282072e-16,0.8337157457059332,0.0,1.5961171230319406,-0.40755561268876883,-0.8698069956519393,-0.0,2.5811691438211284,-3.141592653589793,0.8698069956519393,-1.0652063531011233e-16,-10.22826306082519,-0.0,12.902756808100758,-3.141592653589793,10.22826306082519,-1.252600961827668e-15,-0.1515551671244575,-0.0,1.4485447335776849,-0.22056345437675434,-0.0,1.4337837681413788,0.1515551671244575,-1.8560155031320905e-17,0.09333582993067271,0.0,-0.8920918201960801,0.09333582993067271,0.0,0.0,-0.9051482536448666,0.0,0.8711577976821802,0.0,-0.4910031481951349,0.8711577976821802,0.31659891701429776,0.0,-0.9395134318872496,0.31659891701429776,0.31659891701429776,0.0,-0.9395134318872496,0.31659891701429776,0.6212098495308919,0.0,-0.783644257840129,0.6212098495308919,0.13620479610561387,0.0,-0.8854060902839083,0.13620479610561387,0.2887842584495274,0.0,-0.8658298875348542,0.2887842584495274,0.713249089295425,0.0,-0.7009106480994901,0.713249089295425,0.0,0.0,-0.9568796415835088,0.0,0.22176226123636067,0.0,-0.8684913945031085,0.22176226123636067,0.22326308708362505,0.5278740196002192,0.04286896617494115,0.1803941209086839,0.485005053425278,0.0,0.0,0.0,0.0,0.0,-0.04742161169116943,0.1084475623559511,0.006685729912171867,-0.0541073416033413,0.10176183244377923
0.23,0.23,0.0529,0.04944899782576995,0.45151972042882077,0.11452628448792149,0.11452628448792149,0.11452628448792149,0.2705199172610925,0.02163943882889417,0.10802487628217877,0.17265376522906417,0.09467603628281579,0.24891407726078774,0.16301317450013325,0.3267081067410227,0.059771657019963995,0.06296336200389811,0.4980593485176601,4.440892098500626e-16,45.51495917554019,48.33279089167917,31.792963508558618,28.77734539796681,4.328654843111006,7.277528215960612,275.1428437036148,0.5,1.0,1.0,0.0529,1.1102230246251565e-16,0.6851296861416327,5.551115123125783e-16,0.8515166005570103,0.0,1.7445164423221007,-0.4454481799842123,-0.9300380277542695,-0.0,2.717207219843683,-3.141592653589793,0.9300380277542695,-1.1389680937745833e-16,-10.32607287908014,-0.0,12.824613732442677,-3.141592653589793,10.32607287908014,-1.2645792099127787e-15,-0.1589646557870286,-0.0,1.4468399116006205,-0.2278269966459952,-0.0,1.4325968890084724,0.1589646557870286,-1.9467555688714534e-17,0.09794052638021336,0.0,-0.8914199312324691,0.09794052638021336,0.0,0.0,-0.9051482536448666,0.0,0.8895417770500849,0.0,-0.456853835359382,0.8895417770500849,0.3217659779237969,0.0,-0.9400742896779798,0.3217659779237969,0.3217659779237969,0.0,-0.9400742896779798,0.3217659779237969,0.6271502933891961,0.0,-0.7788982664647837,0.6271502933891961,0.1406935596722685,0.0,-0.884693907470525,0.1406935596722685,0.31206748180495125,0.0,-0.8626598452859281,0.31206748180495125,0.7206100390522303,0.0,-0.6933405884679933,0.7206100390522303,0.0,0.0,-0.9599637655577793,0.0,0.22176226123636067,0.0,-0.8684913945031085,0.22176226123636067,0.22382545154358355,0.5292097670089828,0.042753033292055126,0.18107241825152842,0.48645673371692766,0.0,0.0,0.0,0.0,0.0,-0.04865435844551069,0.11252166476768544,0.006726023761944089,-0.05538038220745478,0.10579564100574135
0.24,0.24,0.0576,0.05168184943524835,0.46402886042352176,0.1144332351319472,0.1144332351319472,0.1144332351319472,0.27088031337365326,0.021488658191706228,0.1173840448597434,0.17384472711049812,0.09477931402623771,0.24943019879480888,0.15418116515943106,0.32808054484807236,0.06262532886587058,0.060732078002196814,0.5122763217290236,4.440892098500626e-16,45.51495917554019,48.33279089167917,31.792963508558618,28.77734539796681,4.328654843111006,7.924113898664106,275.1428437036148,0.5,1.0,1.0,0.0576,1.3877787807814457e-16,0.6936252806757839,5.828670879282072e-16,0.8654987773739685,0.0,1.8995112869140447,-0.48502486138167533,-0.991061704391112,-0.0,2.8613477935198244,-3.141592653589793,0.991061704391112,-1.2137005440400957e-16,-10.400309550417685,-0.0,12.76448431178958,-3.141592653589793,10.400309550417685,-1.2736705801060666e-15,-0.16607603065267565,-0.0,1.4452643708724293,-0.2344866957333671,-0.0,1.4315412965940397,0.16607603065267565,-2.0338447935389695e-17,0.10235895783319948,0.0,-0.8907712582879773,0.10235895783319948,0.0,0.0,-0.9051482536448666,0.0,0.9051390762246738,0.0,-0.4251155756863588,0.9051390762246738,0.32575586967512293,0.0,-0.9405073718328246,0.32575586967512293,0.32575586967512293,0.0,-0.9405073718328246,0.32575586967512293,0.6316590307140993,0.0,-0.7752463278967042,0.6316590307140993,0.14480492853722368,0.0,-0.8840341005405996,0.14480492853722368,0.33503937520306326,0.0,-0.8595321910304072,0.33503937520306326,0.7262261242366388,0.0,-0.687455901477491,0.7262261242366388,0.0,0.0,-0.9629541580186965,0.0,0.22176226123636067,0.0,-0.8684913945031085,0.22176226123636067,0.22339691184192345,0.5293000728808999,0.0424459707040242,0.18095094113789925,0.48685410217687564,0.0,0.0,0.0,0.0,0.0,-0.049736113544847305,0.1155249303912731,0.006737157747377709,-0.056473271292225014,0.10878777264389539
0.25,0.25,0.0625,0.05381955989267494,0.47524108980433194,0.11395098816884677,0.11395098816884677,0.11395098816884677,0.27069289664196516,0.021257044593930262,0.12655360891681228,0.17473718746559921,0.09456927401062745,0.24947774143008378,0.1450085163451401,0.32868626737024254,0.06536513936740873,0.05859589702769672,0.5250924692993268,4.440892098500626e-16,45.51495917554019,48.33279089167917,31.792963508558618,28.77734539796681,4.328654843111006,8.598213865737963,275.1428437036148,0.5,1.0,1.0,0.0625,2.7755575615628914e-17,0.7000685998817469,7.216449660063518e-16,0.8762736104791233,0.0,2.0611016568077747,-0.5262856568811581,-1.0530288763133173,-0.0,3.0133265361375985,-3.141592653589793,1.0530288763133173,-1.2895884427868382e-16,-10.455873625584209,-0.0,12.719009600446261,-3.141592653589793,10.455873625584209,-1.2804752167860932e-15,-0.1728857200766064,-0.0,1.4438095405079272,-0.24058749648997071,-0.0,1.4305975168743257,0.1728857200766064,-2.1172394371010134e-17,0.10658856959712833,0.0,-0.890146355784828,0.10658856959712833,0.0,0.0,-0.9051482536448666,0.0,0.9183630177507621,0.0,-0.3957390145382606,0.9183630177507621,0.3287819258325454,0.0,-0.9408358346090147,0.3287819258325454,0.3287819258325454,0.0,-0.9408358346090147,0.3287819258325454,0.635033694678866,0.0,-0.7724844377866191,0.635033694678866,0.14856768492164218,0.0,-0.8834231380994839,0.14856768492164218,0.3574469605708145,0.0,-0.8564813680739871,0.3574469605708145,0.730457060198826,0.0,-0.6829586248124324,0.730457060198826,0.0,0.0,-0.9658383805253593,0.0,0.22176226123636067,0.0,-0.8684913945031085,0.22176226123636067,0.22219335623541708,0.5284451250817376,0.04197911532451386,0.1802142409109032,0.48646600975722376,0.0,0.0,0.0,0.0,0.0,-0.05068947882418662,0.11766191799820891,0.006723217685344118,-0.057412696509530736,0.11093870031286479
